1093,admit,v,,35143,0.97,,4,cet4 ky toefl gk,承认,vt. 承认；准许进入；可容纳
1094,senior,j,,36598,0.93,N,1,cet4 cet6 ky ielts gk,高级的,adj. 高级的；年长的；地位较高的；年资较深的，资格较老的
1095,assume,v,,35960,0.95,,4,cet4 cet6 ky toefl ielts gk,假定,vt. 假定；承担；呈现；采取
1096,wind,n,,36478,0.94,,4,ielts zk gk,缠绕,vt. 缠绕；上发条；吹号角；使弯曲；绕住或缠住某人
1097,key,j,,36056,0.95,,4,ielts zk gk,钥匙,n. 钥匙；关键；（打字机等的）键
1098,professional,j,,36319,0.93,A,4,cet4 cet6 ky toefl ielts,职业的,adj. 职业的；专业的；职业性的
1099,mission,n,,35217,0.96,,4,cet4 cet6 ky toefl ielts,使命,n. 使命，任务；布道；代表团
1100,fast,r,,35474,0.95,,4,zk gk,快速的,adj. 快速的，迅速的；紧的，稳固的
1101,alone,r,,34982,0.96,,4,cet4 ky toefl ielts zk gk,单独的,adj. 单独的；孤独的；独自的
1102,customer,n,,36000,0.94,,4,cet4 cet6 ky toefl ielts gk,顾客,n. 顾客；[口]家伙
1103,suffer,v,,34675,0.97,,4,cet4 cet6 ky toefl gk,忍受,vt. 忍受；遭受；经历
1104,speech,n,,35504,0.95,,4,cet4 cet6 ky ielts zk gk,演说,n. 演说；演讲；讲话；语音
1105,successful,j,,35459,0.95,,4,cet4 cet6 ky toefl ielts zk gk,成功的,adj. 成功的；一帆风顺的
1106,option,n,,35434,0.95,,4,cet4 cet6 ky toefl ielts,选择权,n. 选择权；选项；[经]买卖的特权
1107,participant,n,,41462,0.81,A,2,cet6 ky toefl,参与的,adj. 参与的；有关系的
1108,southern,j,,35314,0.95,,4,cet4 cet6 ky zk gk,南方的,adj. 南方的；南的
1109,fresh,j,,35974,0.93,M,4,cet4 cet6 ky zk gk,新鲜的,adj. 新鲜的；无经验的；淡水的；清新的
1110,eventually,r,,34534,0.97,,4,cet4 cet6 ky toefl ielts gk,最后,adv. 最后，终于
1111,no,p,,35016,0.96,,5,zk gk,不,adv. 不
1112,forest,n,,35429,0.94,,3,cet4 cet6 ky ielts zk gk,植树于,vt. 植树于，使成为森林
1113,video,n,,35230,0.95,,4,cet4 cet6 ky ielts zk gk,电视,n. 电视；录像，录像机；视频
1114,global,j,,36381,0.92,A,3,cet4 cet6 ky toefl ielts,全球的,adj. 全球的；球形的；总体的
1115,Senate,n,,36809,0.91,S,,cet4 cet6 ky,参议院,n. 参议院，上院；（古罗马的）元老院
1116,reform,n,,36103,0.92,,4,cet4 cet6 ky toefl ielts gk,改革,n. 改革，改良；改正
1117,access,n,,35310,0.94,,3,cet4 cet6 ky toefl ielts gk,存取,vt. 存取；接近；使用
1118,restaurant,n,,35898,0.93,N,4,ielts zk gk,饭店,n. 饭店；餐馆
1119,judge,n,,35464,0.94,,4,cet4 cet6 ky gk,判断,vt. 判断；审判
1120,publish,v,,35062,0.95,,4,cet4 cet6 ky gk,发表,vt. 发表；出版；公布
1121,cost,v,,34941,0.95,,5,ielts zk gk,花费,vt. 花费；使付出；使花许多钱
1122,relation,n,,36963,0.89,A,4,cet4 cet6 ky zk gk,关系,n. 关系；亲属关系；叙述；故事
1123,like,c,,35636,0.93,,5,zk gk,喜欢,vt. 喜欢；愿意；想
1124,release,v,,34301,0.96,,5,cet4 cet6 ky toefl ielts,释放,vt. 释放；发射；让与；允许发表
1125,own,v,,34577,0.95,,5,zk gk,拥有,vt. 拥有；承认
1126,bird,n,,34835,0.94,,4,zk gk,鸟,n. 鸟；家伙；羽毛球
1127,opinion,n,,34501,0.95,,4,cet4 cet6 ky toefl ielts gk,意见,n. 意见；主张
1128,credit,n,,34578,0.95,,4,toefl ielts gk,信用,n. 信用，信誉；信任；贷款；声望；学分
1129,critical,j,,35824,0.92,A,4,cet4 cet6 ky toefl ielts,批评的,adj. 批评的，爱挑剔的；决定性的；危险的；临界的；鉴定的；评论的
1130,corner,n,,35496,0.93,F,4,zk gk,角落,n. 角落，拐角处；困境，窘境；地区，偏僻处
1131,concerned,j,,34331,0.96,,3,toefl,关心的,adj. 关心的；有关的
1132,recall,v,,34442,0.95,,4,cet4 cet6 ky toefl ielts,回想起,vt. 回想起，记起；召回；取消
1133,version,n,,34456,0.95,,4,cet4 cet6 ky toefl ielts gk,译文,n. 译文；版本；[医]倒转术
1134,stare,v,,39266,0.83,F,3,cet4 cet6 ky toefl gk,凝视,vi. 凝视，盯着看；显眼
1135,safety,n,,34188,0.96,,4,cet4 cet6 ky ielts zk gk,安全,n. 安全；保险；安全设备；保险装置；安打
1136,effective,j,,35851,0.91,A,4,cet4 cet6 ky toefl ielts,有效的,adj. 有效的，起作用的；给人深刻印象；实际的，实在的
1137,neighborhood,n,,34691,0.94,,,cet4 ky,街坊,n. 街坊；附近；接近
1138,original,j,,34368,0.95,,4,cet4 cet6 ky toefl ielts,原物,n. 原物；原作；原型；原件
1139,act,n,,34104,0.96,,5,cet4 ky zk gk,扮演,vt. 扮演；装作，举动像
1140,troop,[PL],n,36001,0.91,S,4,cet4 cet6 ky toefl gk,军队,n. 军队；群；多数；组
1141,income,n,,34925,0.93,,4,cet4 cet6 ky gk,收入,n. 收入，收益；所得
1142,directly,r,,34090,0.96,,1,cet4 cet6 ky,直接地,adv. 直接地；立即；马上；坦率地；正好地
1143,hurt,v,,34445,0.94,,4,cet4 cet6 ky zk gk,使受伤,vt. 使受伤；使疼痛；使痛心；[口]损害
1144,species,n,,35804,0.91,A,3,cet4 cet6 ky toefl ielts,物种,n. 物种；种类
1145,immediately,r,,33067,0.98,,4,cet4 cet6 toefl zk gk,直接地,adv. 直接地；立即，立刻
1146,track,n,,33788,0.96,,4,cet4 cet6 ky toefl ielts gk,足迹,n. 足迹，踪迹；轨道；小道
1147,basic,j,,34788,0.93,A,4,cet4 ky toefl ielts zk gk,基本的,adj. 基本的；基础的
1148,strike,v,,33238,0.97,,4,cet4 cet6 ky toefl ielts gk,罢工,vi. 罢工；打，打击；敲，敲击；抓；穿透；打动
1149,hope,n,,33019,0.98,,5,zk gk,希望,n. 希望；信心；期望
1150,sky,n,,35141,0.92,F,3,zk gk,天空,n. 天空；顶点
1151,freedom,n,,34174,0.94,,4,cet4 cet6 ky ielts gk,自由,n. 自由，自主；直率
1152,absolutely,r,,36740,0.88,S,4,cet4 toefl,绝对地,adv. 绝对地；完全地
1153,plane,n,,33900,0.95,,4,zk gk,平面,n. 平面；飞机；程度，水平
1154,nobody,p,,34280,0.94,,4,zk gk,无人,pron. 无人，没有人；没有任何人
1155,achieve,v,,35166,0.92,A,4,cet4 cet6 ky toefl ielts zk gk,完成,vt. 完成；达到
1156,object,n,,35040,0.92,A,4,cet4 cet6 ky ielts zk gk,宾语,n. 宾语；客体；目标；物体
1157,attitude,n,,35437,0.91,A,4,cet4 ky gk,态度,n. 态度；姿势；看法；意见
1158,labor,n,,34400,0.93,,,ky,劳工,n. 劳工；分娩；劳动；工作
1159,refer,v,,34317,0.94,A,4,cet4 cet6 ky toefl gk,涉及,vi. 涉及；查阅；提到；参考
1160,concept,n,,35944,0.89,A,3,cet4 cet6 ky toefl gk,观念,n. 观念，概念
1161,client,n,,34027,0.94,,3,cet6 ky ielts,委托人,n. 委托人；顾客；客户
1162,powerful,j,,33151,0.97,,4,cet4 cet6 ky gk,强大的,adj. 强大的；强有力的
1163,perfect,j,,33456,0.96,,4,toefl ielts zk gk,完美的,adj. 完美的；最好的；精通的
1164,nine,m,,32967,0.97,,5,zk gk,九,n. 九，九个
1165,therefore,r,,35842,0.89,A,4,cet4 cet6 ky toefl gk,所以,adv. 所以；因此
1166,conduct,v,,34909,0.91,A,4,cet4 cet6 ky toefl gk,带领,vi. 带领；导电
1167,announce,v,,33305,0.96,,5,cet4 cet6 ky toefl gk,宣布,vt. 宣布；述说；预示；播报
1168,conversation,n,,33046,0.96,,3,toefl ielts zk gk,会话,n. 会话；交谈；社交
1169,examine,v,,35826,0.89,A,4,cet4 cet6 ky zk gk,调查,vt. 调查；考试；检查；[计算机] 检测
1170,touch,v,,34737,0.92,F,4,cet4 cet6 ky toefl zk gk,接触,vt. 接触；触动；使轻度受害
1171,please,r,,34709,0.92,F,4,zk gk,使高兴,vt. 使高兴，使满意；使喜欢
1172,attend,v,,33380,0.95,,4,cet4 ky toefl ielts gk,出席,vt. 出席；上（大学等）；照料；招待；陪伴
1173,completely,r,,32550,0.98,,,cet4 cet6,完全地,adv. 完全地，彻底地；完整地
1174,vote,v,,35224,0.9,S,5,cet4 cet6 ky toefl gk,投票,n. 投票，选举；选票；得票数
1175,variety,n,,34242,0.93,A,4,cet4 cet6 ky toefl ielts gk,种类,n. 种类；多样；杂耍
1176,sleep,v,,34801,0.91,F,4,ielts zk gk,睡,vi. 睡，睡觉
1177,turn,n,,32944,0.96,,5,zk gk,转动,vt. 转动，使旋转；转弯；兑换；翻过来
1178,involved,j,,33428,0.95,,4,toefl,卷入的,adj. 卷入的；有关的；复杂的
1179,investigation,n,,33849,0.94,,,cet4 cet6 toefl ielts,调查,n. 调查；调查研究
1180,nuclear,j,,34264,0.92,,4,cet4 cet6 ky toefl gk,原子能的,adj. 原子能的；中心的；细胞核的；原子核的
1181,researcher,n,,34742,0.91,A,,cet4 cet6,研究员,n. 研究员
1182,press,n,,33410,0.94,,5,cet4 cet6 ky gk,压,vt. 压；按；紧抱；逼迫
1183,conflict,n,,34710,0.91,A,4,cet4 cet6 ky toefl ielts gk,冲突,n. 冲突，矛盾；争执；斗争
1184,spirit,n,,32942,0.96,,4,cet4 cet6 ky toefl zk gk,精神,n. 精神；心灵；志气；烈酒；情绪
1185,experience,v,,34009,0.92,A,5,cet4 cet6 ky ielts zk gk,经验,n. 经验；经历；体验
1186,replace,v,,32688,0.96,,4,cet4 cet6 ky toefl gk,取代,vt. 取代，代替；替换，更换；归还，偿还；把…放回原处
1187,British,j,,32929,0.95,,,ielts gk,英国的,adj. 英国的；英国人的；大不列颠的
1188,encourage,v,,33348,0.94,,4,cet4 cet6 ky toefl zk gk,鼓励,vt. 鼓励，怂恿；激励；支持
1189,argument,n,,33394,0.94,,4,cet4 ky ielts gk,争吵,n. 争吵；论据；内容提要；论证
1190,by,r,,32560,0.96,,5,zk gk,被,prep. 被；经由；在……之前；在附近；依据；通过
1191,once,c,,32180,0.97,,5,ielts zk gk,一次,adv. 一次；曾经
1192,camp,n,,32659,0.95,,4,cet4 cet6 ky toefl ielts zk gk,扎营,vi. 扎营；露营
1193,brain,n,,32852,0.95,,4,cet4 ky toefl zk gk,脑袋,n. 脑袋；头脑，智力
1194,feature,n,,33344,0.93,,4,cet4 cet6 ky ielts,容貌,n. 容貌；特色，特征；特写或专题节目
1195,afternoon,n,,33202,0.94,F,4,zk gk,午后,n. 午后，下午
1196,AM,r,,34451,0.9,N,,gk,调幅,abbr. 调幅
1197,weekend,n,,33239,0.93,,4,ielts zk gk,周末,n. 周末，周末休假；周末聚会
1198,dozen,m,,32432,0.96,,4,cet4 ky zk gk,十二个,n. 十二个，一打
1199,possibility,n,,32466,0.95,,4,cet4 cet6 ky gk,可能性,n. 可能性；可能发生的事物
1200,along,r,,32475,0.95,,5,zk gk,向前,adv. 向前；一起；来到
1201,insurance,n,,32928,0.94,,4,cet4 cet6 ky ielts gk,保险,n. 保险；保险费；保险契约；赔偿金
1202,department,n,,32252,0.96,,5,cet4 cet6 ky ielts gk,部门,n. 部门；系；科；部；局
1203,battle,n,,31989,0.96,,4,cet4 cet6 ky toefl gk,战役,n. 战役；斗争
1204,beginning,n,,31866,0.97,,3,cet4 cet6 ky ielts gk,开始,n. 开始；起点
1205,date,n,,31467,0.98,,4,toefl ielts zk gk,日期,n. 日期；约会；年代；枣椰子
1206,generally,r,,33191,0.93,A,4,cet4 cet6 toefl,通常,adv. 通常；普遍地，一般地
1207,African,j,,34557,0.89,A,,cet4 ielts gk,非洲的,adj. 非洲的，非洲人的
1208,very,j,,31807,0.96,,5,zk gk,十足的,adj. 十足的；恰好是，正是；甚至；特有的
1209,sorry,j,,34270,0.89,F,4,zk gk,对不起的,adj. 对不起的，抱歉的；遗憾的
1210,crisis,n,,32924,0.93,,4,cet4 cet6 ky ielts,危机,n. 危机；决定性时刻；危险期
1211,complete,v,,32813,0.93,A,5,cet4 cet6 ky toefl ielts zk gk,完全的,adj. 完全的；完整的；彻底的
1212,fan,n,,32919,0.93,N,4,cet4 cet6 ky zk gk,煽动,vt. 煽动；吹拂；刺激
1213,stick,v,,32259,0.94,,3,cet4 cet6 ky toefl ielts zk gk,粘贴,vt. 粘贴；刺，戳；伸出
1214,define,v,,33958,0.9,A,3,cet4 cet6 ky,定义,vt. 定义；使明确；规定
1215,easily,r,,31755,0.96,,3,cet4 gk,容易地,adv. 容易地；无疑地
1216,through,r,,31838,0.96,,5,zk gk,穿过,prep. 穿过；通过；凭借
1217,hole,n,,32302,0.94,,4,cet4 cet6 ky zk gk,洞,n. 洞，孔；洞穴，穴；突破口
1218,element,n,,33053,0.92,A,4,cet4 cet6 ky toefl,元素,n. 元素；成分；要素；原理；自然环境
1219,vision,n,,32358,0.94,,3,cet4 cet6 ky toefl,视力,n. 视力；眼力；幻象；美景；想象力
1220,status,n,,33511,0.91,A,4,cet4 cet6 ky toefl ielts gk,地位,n. 地位；情形；状态；重要身分
1221,normal,j,,31265,0.97,,4,cet4 cet6 ky toefl ielts zk gk,正常的,adj. 正常的；正规的，标准的
1222,Chinese,j,,32334,0.94,,,ielts zk gk,中文,n. 中文，汉语；中国人
1223,ship,n,,32588,0.93,F,4,ielts zk gk,运送,vt. 运送，乘船；以船运送
1224,solution,n,,32052,0.94,,4,cet4 cet6 ky toefl ielts,解决方案,n. 解决方案；溶液；溶解；解答
1225,stone,n,,32531,0.93,F,4,cet4 cet6 ky ielts zk gk,石头,n. 石头；宝石；结石
1226,slowly,r,,33403,0.9,F,,cet4 cet6,缓慢地,adv. 缓慢地，慢慢地
1227,scale,n,,34375,0.88,A,4,cet4 cet6 ky toefl ielts,刻度,n. 刻度；比例；数值范围；天平；规模；鳞
1228,bit,r,,32087,0.94,,5,zk gk,少量,n. 少量；马嚼子；比特（二进位制信息单位）；辅币；[口]老一套
1229,university,n,,33000,0.91,A,5,cet4 cet6 ky zk gk,大学,n. 大学；综合性大学；大学校舍
1230,introduce,v,,31345,0.96,,4,cet4 cet6 ky zk gk,介绍,vt. 介绍；引进；采用；提出
1231,driver,n,,31633,0.95,,,ielts zk gk,驾驶员,n. 驾驶员；驱动程序；起子；传动器
1232,attempt,n,,31944,0.94,,5,cet4 cet6 ky toefl ielts gk,企图,n. 企图，试图；攻击
1233,park,n,,32322,0.93,,4,ielts zk gk,公园,n. 公园；停车场
1234,spot,n,,31612,0.95,,4,cet4 cet6 ky toefl ielts gk,斑点,n. 斑点；地点
1235,lack,n,,32157,0.93,A,4,cet4 ky ielts gk,缺乏,vt. 缺乏；没有；需要；不足
1236,ice,n,,31686,0.95,,4,ielts zk gk,冰,n. 冰；冰淇淋；矜持；（俚）钻石；vt. 冰镇；结冰；vi. 结冰；adj. 冰的
1237,boat,n,,32079,0.93,,4,ielts zk gk,小船,n. 小船；轮船
1238,drink,v,,32078,0.93,F,4,zk gk,喝,vt. 喝，饮；吸收；举杯庆贺
1239,sun,n,,32646,0.92,F,2,zk gk,太阳,n. 太阳
1240,front,j,,32087,0.93,F,5,zk gk,前面,n. 前面；前线；正面
1241,distance,n,,31380,0.95,,4,cet4 cet6 ky toefl ielts gk,距离,n. 距离；远方；疏远；间隔
1242,wood,n,,31801,0.93,,4,cet4 cet6 ky ielts zk gk,木材,n. 木材；树林；木制品
1243,handle,v,,30634,0.97,,4,cet4 cet6 ky toefl gk,柄,n. 柄；把手；手感；口实
1244,truck,n,,31536,0.94,,3,cet4 cet6 ky zk gk,卡车,n. 卡车；手推车；交易
1245,return,n,,31058,0.95,,5,ielts zk gk,返回,vt. 返回；报答；n. 返回；归还；回球；vi. 返回；报答；adj. 报答的；回程的；返回的
1246,mountain,n,,31322,0.94,,4,ielts zk gk,山脉,n. 山脉；山
1247,survey,n,,32784,0.9,A,4,cet4 cet6 ky toefl ielts,调查,n. 调查；测量；纵览；审视
1248,supposed,j,,31005,0.95,,4,,假定的,adj. 假定的；被信以为真的；想象上的
1249,tradition,n,,32110,0.92,A,3,cet4 cet6 ky gk,惯例,n. 惯例，传统；传说
1250,winter,n,,31227,0.95,,3,zk gk,冬季,n. 冬季；年岁；萧条期
1251,village,n,,30741,0.96,,4,ielts zk gk,村庄,n. 村庄；村民；（动物的）群落
1252,Soviet,j,,36193,0.82,,,cet4 cet6,苏维埃的,adj. 苏维埃的；苏联的；苏联人的
1253,refuse,v,,30173,0.98,,4,cet4 cet6 ky toefl zk gk,废物,n. 废物；垃圾
1254,sales,n,,32145,0.91,N,,ielts,销售的,adj. 销售的，售货的；有关销售的
1255,roll,v,,31592,0.93,F,4,cet4 cet6 ky toefl ielts gk,滚动,vt. 滚动，转动；卷；辗
1256,communication,n,,31577,0.93,A,3,cet4 cet6 ky toefl ielts zk gk,通讯,n. 通讯，通信；交流
1257,run,n,,31325,0.94,N,5,zk gk,奔跑,vi. 奔跑；运转；经营
1258,screen,n,,30758,0.95,,4,cet4 cet6 ky toefl zk gk,屏,n. 屏，幕；屏风
1259,gain,v,,30667,0.95,,4,cet4 cet6 ky gk,收获,n. 收获；增加；利润
1260,resident,n,,31836,0.92,N,4,cet4 cet6 ky toefl,定居的,adj. 定居的；居住的；住院医师
1261,hide,v,,31098,0.94,F,3,cet4 cet6 ky toefl zk gk,隐藏,vt. 隐藏；隐瞒；鞭打
1262,gold,n,,30733,0.95,,4,cet4 ky ielts zk gk,金,n. 金，黄金；金币；金色
1263,club,n,,30800,0.95,,5,cet4 ky ielts zk gk,俱乐部,n. 俱乐部，社团；夜总会；（扑克牌中的）梅花；棍棒
1264,future,j,,31494,0.92,A,5,ielts zk gk,未来,n. 未来；期货；前途；将来时
1265,farm,n,,30291,0.96,,4,ielts zk gk,种田,vi. 种田，务农；经营农场
1266,potential,j,,31289,0.93,A,4,cet4 cet6 ky toefl ielts gk,可能性,n. 可能性；潜能；电势
1267,increase,n,,31247,0.93,,5,cet4 cet6 ky zk gk,增加,n. 增加，增长；提高
1268,middle,n,,30199,0.96,,5,zk gk,中间的,adj. 中间的，中部的；中级的，中等的
1269,European,j,,31455,0.92,A,,ielts zk gk,欧洲的,adj. 欧洲的；欧洲人的
1270,presence,n,,30624,0.95,,4,cet4 cet6 ky toefl ielts,出席,n. 出席；参加；风度；仪态；存在
1271,independent,j,,31044,0.93,A,5,cet4 cet6 ky toefl gk,独立的,adj. 独立的；单独的；不受约束的；无党派的
1272,district,n,,31327,0.92,N,4,cet4 cet6 ky toefl gk,区域,n. 区域；行政区；地方
1273,shape,n,,30396,0.95,,4,cet4 cet6 ky zk gk,形状,n. 形状；具体化；模型；身材
1274,reader,n,,31442,0.92,A,4,cet4 cet6 ky,读者,n. 读者；读物；阅读器
1275,Ms,n,,31610,0.91,N,5,,,
1276,contract,n,,30906,0.93,N,4,cet4 cet6 ky toefl ielts,感染,vi. 感染；订约；收缩
1277,crowd,n,,30542,0.94,,4,cet4 cet6 ky toefl gk,挤满,vt. 挤满；将…塞进；催逼，催促
1278,Christian,j,,30726,0.94,,4,cet4 cet6 ky toefl ielts gk,基督徒,n. 基督徒，信徒
1279,express,v,,30947,0.93,A,4,cet4 cet6 ky zk gk,表达,vt. 表达；快递
1280,apartment,n,,31012,0.93,F,3,cet4 ky ielts gk,房间,n. 房间；公寓
1281,willing,j,,29635,0.97,,4,cet4 cet6 ky gk,乐意的,adj. 乐意的；心甘情愿的；自愿的
1282,strength,n,,29769,0.96,,4,cet4 cet6 ky toefl ielts gk,力量,n. 力量；力气；长处；兵力
1283,previous,j,,30490,0.94,A,4,cet4 cet6 ky toefl ielts,以前的,adj. 以前的；早先的；过早的
1284,band,n,,29769,0.96,,4,cet4 ky toefl ielts gk,带,n. 带；松紧带；传送带；乐队；一帮
1285,obviously,r,,31299,0.91,S,4,cet4 cet6,明显地,adv. 明显地
1286,horse,n,,30993,0.92,F,4,ielts zk gk,马,n. 马；骑兵；脚架；[俚]海洛因
1287,interested,j,,29155,0.98,,4,,感兴趣的,adj. 感兴趣的；有权益的；有成见的
1288,target,n,,29866,0.96,,4,cet4 cet6 ky toefl ielts gk,目标,n. 目标；靶子
1289,prison,n,,30248,0.94,,4,cet4 cet6 ky toefl zk gk,监狱,n. 监狱；拘留所；监禁
1290,ride,v,,30476,0.94,,4,zk gk,骑马,vi. 骑马；乘车；漂浮；依靠
1291,guard,n,,30159,0.94,,4,cet4 cet6 ky zk gk,警戒,n. 警戒；守卫；护卫队；防护装置
1292,terms,i,,30996,0.92,,,ielts,条款,n. 条款；地位，关系；措辞；术语；价钱（term的复数形式）
1293,demand,n,,30519,0.93,A,5,cet4 cet6 ky gk,要求,vt. 要求；需要；查询
1294,reporter,n,,30416,0.93,,4,cet4 cet6 ky gk,记者,n. 记者
1295,deliver,v,,29169,0.97,,4,cet4 ky ielts gk,发表,vt. 发表；递送；释放；给予（打击）；交付；给…接生
1296,text,n,,32316,0.88,A,3,ielts zk gk,文本,n. 文本；课文；主题；vt. 发短信
1297,share,n,,30752,0.92,N,5,cet4 cet6 ky zk gk,分享,vt. 分享，分担；分配
1298,tool,n,,30286,0.93,,3,cet4 cet6 ky zk gk,工具,n. 工具，用具；器械，机床；手段
1299,wild,j,,29473,0.96,,4,cet4 cet6 ky gk,野生的,adj. 野生的；野蛮的；狂热的；荒凉的
1300,vehicle,n,,29421,0.96,,4,cet4 cet6 ky toefl ielts zk gk,车辆,n. 车辆；交通工具；运载工具；媒介物；工具；传播媒介
1301,observe,v,,30737,0.92,A,3,cet4 cet6 ky toefl ielts gk,注意到,vt. 注意到；观察；遵守；说；评论
1302,flight,n,,29535,0.95,,4,ielts gk,飞行,n. 飞行；班机；逃走
1303,inside,r,,30715,0.91,F,4,cet4 cet6 ky zk gk,内部,n. 内部；里面；内脏；内情
1304,facility,n,,30107,0.93,,4,cet4 cet6 ky toefl ielts,设备,n. 设备；灵巧；容易；设施
1305,understanding,n,,31319,0.89,A,3,cet4 cet6 ky ielts gk,谅解,n. 谅解，理解；理解力；协议
1306,average,j,,29717,0.94,,4,cet4 ky toefl ielts gk,平均,n. 平均；平均数；[商]海损
1307,emerge,v,,29496,0.95,,4,cet4 cet6 ky toefl ielts,浮现,vi. 浮现；暴露；摆脱
1308,advantage,n,,29340,0.95,,4,cet4 ky zk gk,优势,n. 优势；利益；有利条件
